date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:15:04	26148/26148	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-700italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-700italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:04	20840/20840	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-900.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-900.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:04	25340/25340	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-900.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-900.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:05	21688/21688	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-900italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-900italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:05	26344/26344	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-900italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Raleway/raleway-v12-latin-900italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:05	30652/30652	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BluuNext/bluunext-bold-webfont.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BluuNext/bluunext-bold-webfont.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:05	40900/40900	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BluuNext/bluunext-bold-webfont.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BluuNext/bluunext-bold-webfont.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:05	12764/12764	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BluuNext/bluunext-bolditalic-webfont.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BluuNext/bluunext-bolditalic-webfont.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:06	17740/17740	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/BluuNext/bluunext-bolditalic-webfont.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/BluuNext/bluunext-bolditalic-webfont.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:06	24888/24888	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-regular.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-regular.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:06	29624/29624	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-regular.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-regular.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:06	26848/26848	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:07	31912/31912	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:07	26356/26356	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-700.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-700.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:07	31224/31224	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-700.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-700.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:07	27480/27480	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-700italic.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-700italic.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:07	32620/32620	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-700italic.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-700italic.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:08	25576/25576	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-900.woff2	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-900.woff2	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:08	30252/30252	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-900.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/Playfair/playfair-display-v13-latin-900.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:08	32360/32360	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/PxGrotesk/PxGrotesk-Regular.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/PxGrotesk/PxGrotesk-Regular.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:08	32416/32416	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/PxGrotesk/PxGrotesk-Bold.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/PxGrotesk/PxGrotesk-Bold.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:09	33516/33516	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/PxGrotesk/PxGrotesk-Light.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/PxGrotesk/PxGrotesk-Light.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/hosted_fonts-d5ec48dda39ec1dad115aee68d1d6c3460ffc8c8697f01060d36750496a3192f.css)
09:15:09	3876/3876	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/theme_social/theme_social.eot?20151210	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_social/theme_social4d6a.eot	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/theme_social-666d56afe440722dbf0325c8f10528dcc28546f5fab9eb19bc7098b0179fac58.css)
09:15:09	2736/2736	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/theme_social/theme_social.woff?20151210	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_social/theme_social4d6a.woff	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/theme_social-666d56afe440722dbf0325c8f10528dcc28546f5fab9eb19bc7098b0179fac58.css)
09:15:09	3708/3708	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/theme_social/theme_social.ttf?20151210	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_social/theme_social4d6a.ttf	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/theme_social-666d56afe440722dbf0325c8f10528dcc28546f5fab9eb19bc7098b0179fac58.css)
09:15:10	5725/5725	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	https://portfolio-lbtvgll.format.com/fonts/theme_social/theme_social.svg?20151210	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_social/theme_social4d6a.svg	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/theme_social-666d56afe440722dbf0325c8f10528dcc28546f5fab9eb19bc7098b0179fac58.css)
09:15:10	1613/1613	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Dec%202022%2016:26:40%20GMT	https://portfolio-lbtvgll.format.com/static/cart_button_background-ea2890d7f86181f02d978dac735dcb16bcd31e89c4b016a9c32f37ab8e67c154.png	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/cart_button_background-ea2890d7f86181f02d978dac735dcb16bcd31e89c4b016a9c32f37ab8e67c154.png	(from https://portfolio-lbtvgll.format.com/static/theme_api/v1/sales/cart-4d5bed841e04f35cada9bb41f30882005c189af13e193524545f285f7c279533.css)
09:15:10	2816/2816	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	http://portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.eot	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.eot	(from http://portfolio-lbtvgll.format.com/stylesheet.css?v=2023-02-04T13:24:10Z)
09:15:11	2816/2816	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	http://portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.eot?	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-iconsd41d.eot	(from http://portfolio-lbtvgll.format.com/stylesheet.css?v=2023-02-04T13:24:10Z)
09:15:11	2004/2004	---MCZ	200	added ('OK')	application/font-woff	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	http://portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.woff	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.woff	(from http://portfolio-lbtvgll.format.com/stylesheet.css?v=2023-02-04T13:24:10Z)
09:15:11	2640/2640	---M--	200	added ('OK')	application/octet-stream	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	http://portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.ttf	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.ttf	(from http://portfolio-lbtvgll.format.com/stylesheet.css?v=2023-02-04T13:24:10Z)
09:15:11	5810/5810	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2003%20Feb%202023%2017:31:26%20GMT	http://portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.svg	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/fonts/theme_custom_fonts/peak-icons.svg	(from http://portfolio-lbtvgll.format.com/stylesheet.css?v=2023-02-04T13:24:10Z)
09:15:11	222/222	---M--	200	added ('OK')	image/png	etag:%22b854a1f06c221b3021081c693d678255%22	https://bucket0.format-assets.com/theme_versions/9337987/assets/images/resizewest.png	C:/My%20Web%20Sites/weekend/bucket0.format-assets.com/theme_versions/9337987/assets/images/resizewest.png	(from http://portfolio-lbtvgll.format.com/stylesheet.css?v=2023-02-04T13:24:10Z)
09:15:12	213/213	---M--	200	added ('OK')	image/png	etag:%226db92b68f81c22479cc7a2b00758bf8a%22	https://bucket0.format-assets.com/theme_versions/9337987/assets/images/resizeeast.png	C:/My%20Web%20Sites/weekend/bucket0.format-assets.com/theme_versions/9337987/assets/images/resizeeast.png	(from http://portfolio-lbtvgll.format.com/stylesheet.css?v=2023-02-04T13:24:10Z)
09:15:12	2718/2718	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Dec%202022%2016:26:40%20GMT	https://portfolio-lbtvgll.format.com/static/theme_api/v1/960_simple-80ab8eb2695abe415bd536608db207267db1a467f2841da1c01b06c3559dd9c6.css	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/theme_api/v1/960_simple-80ab8eb2695abe415bd536608db207267db1a467f2841da1c01b06c3559dd9c6.css	(from https://portfolio-lbtvgll.format.com/the-team)
09:15:12	1029/1029	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Dec%202022%2016:26:39%20GMT	https://portfolio-lbtvgll.format.com/static/_common/animation-7fc12d665fca943072e7f3c6c84d756b935958c9d92f8a940de7dcfd69c2b253.css	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/_common/animation-7fc12d665fca943072e7f3c6c84d756b935958c9d92f8a940de7dcfd69c2b253.css	(from https://portfolio-lbtvgll.format.com/the-team)
09:15:13	23631/23631	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Dec%202022%2016:26:39%20GMT	https://portfolio-lbtvgll.format.com/static/_common/module_base-b1c3626a056938eb71bbb5bd47257f4eef898444e9ed1d7758bb7a07c075327b.css	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/_common/module_base-b1c3626a056938eb71bbb5bd47257f4eef898444e9ed1d7758bb7a07c075327b.css	(from https://portfolio-lbtvgll.format.com/the-team)
09:15:13	0/0	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Dec%202022%2016:26:39%20GMT	https://portfolio-lbtvgll.format.com/static/stackable/headline_01/stylesheets/style-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/stackable/headline_01/stylesheets/style-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	(from https://portfolio-lbtvgll.format.com/the-team)
09:15:13	26385/26385	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202023%2003:48:39%20GMT	https://format.creatorcdn.com/516ebb83-f754-4692-99e8-a00712a2ad40/0/0/0/210,0,716,675,290,386/0-0-0/9ef2395c-a50b-4b35-a606-bb6ca4151f7d/1/2/3831017_3831017-R4-038-17A.jpg?fjkss=exp=1991139239~hmac=03408aa48b7e9ce7fe3f7e7f1630b8de726bcb7829d5f9f9f12ac6c8fbdd675f	C:/My%20Web%20Sites/weekend/format.creatorcdn.com/516ebb83-f754-4692-99e8-a00712a2ad40/0/0/0/210,0,716,675,290,386/0-0-0/9ef2395c-a50b-4b35-a606-bb6ca4151f7d/1/2/3831017_3831017-R4-038-17A1ffb.jpg	(from https://portfolio-lbtvgll.format.com/the-team)
09:15:13	28766/28766	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202023%2003:48:23%20GMT	https://format.creatorcdn.com/516ebb83-f754-4692-99e8-a00712a2ad40/0/0/0/112,0,613,667,290,386/0-0-0/0d449006-0507-4c5b-85d5-40362df1d18c/1/2/123445.jpg?fjkss=exp=1991139239~hmac=b10533521c42b750c4e16bc2c01f2da3060a9a3b9ca56665c61af3cfd918512d	C:/My%20Web%20Sites/weekend/format.creatorcdn.com/516ebb83-f754-4692-99e8-a00712a2ad40/0/0/0/112,0,613,667,290,386/0-0-0/0d449006-0507-4c5b-85d5-40362df1d18c/1/2/123445411b.jpg	(from https://portfolio-lbtvgll.format.com/the-team)
09:15:14	530142/530142	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2027%20Dec%202022%2016:26:40%20GMT	https://portfolio-lbtvgll.format.com/static/content_page-6d0843f94c45121c8bd6c65efcd3cd2bd60bee768bed6760422145af4ecd3bff.js	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/content_page-6d0843f94c45121c8bd6c65efcd3cd2bd60bee768bed6760422145af4ecd3bff.js	(from https://portfolio-lbtvgll.format.com/the-team)
09:15:14	970/970	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2027%20Dec%202022%2016:26:40%20GMT	https://portfolio-lbtvgll.format.com/static/theme_api/v1/custom_pages/custom_pages-a9d0ac6e9afcb2bb6b752254aad37448b6591a69d34129cabe5a26454651d4a6.js	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/theme_api/v1/custom_pages/custom_pages-a9d0ac6e9afcb2bb6b752254aad37448b6591a69d34129cabe5a26454651d4a6.js	(from https://portfolio-lbtvgll.format.com/the-team)
09:15:14	8857/8857	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Dec%202022%2016:26:40%20GMT	https://portfolio-lbtvgll.format.com/static/_common/contact_form-7d6c73bf9f5dd914006a80bda1ccb9ab37ae9120a36bfc43e414e37243392434.css	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/_common/contact_form-7d6c73bf9f5dd914006a80bda1ccb9ab37ae9120a36bfc43e414e37243392434.css	(from https://portfolio-lbtvgll.format.com/contact)
09:15:15	9052/9052	---M-Z	200	added ('OK')	text/css	date:Tue,%2027%20Dec%202022%2016:26:39%20GMT	https://portfolio-lbtvgll.format.com/static/_common/modal_message-2f43ae475b7f02fe3d971433e91ec03913a13df4965f24667ce84e667b461cbb.css	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/_common/modal_message-2f43ae475b7f02fe3d971433e91ec03913a13df4965f24667ce84e667b461cbb.css	(from https://portfolio-lbtvgll.format.com/contact)
09:15:15	159147/159147	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Feb%202023%2012:52:33%20GMT	https://format.creatorcdn.com/516ebb83-f754-4692-99e8-a00712a2ad40/0/0/0/0,683,3636,1593,1140,285/0-0-0/7d6f28c5-d5a4-4a22-99ae-622e9152a8b2/1/2/20220703_0056.jpg?fjkss=exp=1991139239~hmac=561d62456439292ce64b5d32bdb78908b6c7b598d9bb684569dfea5ad92d8e19	C:/My%20Web%20Sites/weekend/format.creatorcdn.com/516ebb83-f754-4692-99e8-a00712a2ad40/0/0/0/0,683,3636,1593,1140,285/0-0-0/7d6f28c5-d5a4-4a22-99ae-622e9152a8b2/1/2/20220703_0056d02a.jpg	(from https://portfolio-lbtvgll.format.com/contact)
09:15:15	1098/1098	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Feb%202023%2014:15:15%20GMT	https://portfolio-lbtvgll.format.com/stackable/headline_01/stylesheets/style.css	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/stackable/headline_01/stylesheets/style.121.delayed	(from https://portfolio-lbtvgll.format.com/contact)
09:15:16	1098/1098	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Feb%202023%2014:15:15%20GMT	https://portfolio-lbtvgll.format.com/_common/contact_form.css	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/_common/contact_form.css	(from https://portfolio-lbtvgll.format.com/contact)
09:15:16	1699/1699	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2027%20Dec%202022%2016:26:39%20GMT	https://portfolio-lbtvgll.format.com/static/_common/contact_form-f90453864b4455dfec9c5ae85a56eb995f0fde06ccfaa3323eae52cd78704120.js	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/_common/contact_form-f90453864b4455dfec9c5ae85a56eb995f0fde06ccfaa3323eae52cd78704120.js	(from https://portfolio-lbtvgll.format.com/contact)
09:15:16	3011/3011	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2027%20Dec%202022%2016:26:39%20GMT	https://portfolio-lbtvgll.format.com/static/_common/colour_adjustments-dc3d0559b693ffd9f6874e8d9daaf290260e47e66d7c581f8f1c26b4b9c43e7d.js	C:/My%20Web%20Sites/weekend/portfolio-lbtvgll.format.com/static/_common/colour_adjustments-dc3d0559b693ffd9f6874e8d9daaf290260e47e66d7c581f8f1c26b4b9c43e7d.js	(from https://portfolio-lbtvgll.format.com/contact)
09:15:17	98/98	U--MCZ	200	updated ('OK')	text/plain	etag:W/%221d5f26af1550bdc44e23b6b616027700%22	http://portfolio-lbtvgll.format.com/robots.txt		(from http://portfolio-lbtvgll.format.com/stylesheet.css?v=2023-02-04T13:24:10Z)
